ID,countryCode,year,sex,agefrom,ageto,percentage_no_schooling,percentage_primary_schooling,percentage_primary_schooling_completed,percentage_secondary_schooling,percentage_secondary_schooling_completed,percentage_tertiary_schooling,percentage_tertiary_schooling_completed,yr_sch,region_code,literate_pop,target
ID_08WSE3Q,57,1995,MF,15,999,38.73,39.24,4.82,21.3,14.04,0.74,0.51,3.92,Latin America and the Caribbean,2574.0,61.2565445026178
ID_08WZH8N,13,1975,F,25,999,92.9,2.6,0.99,3.1,1.25,1.3,0.77,0.62,Middle East and North Africa,540.0,6.992101514955328
ID_08WZX6T,101,1955,MF,25,999,43.74333333333334,42.23583333333334,5.8425,13.734166666666662,5.370833333333334,0.2866666666666667,0.1633333333333333,2.8258333333333336,South Asia,4021.0,56.25349748181309
ID_08XCZ6X,36,1955,M,15,999,92.72,4.46,2.83,2.44,1.0,0.38,0.24,0.63,Sub-Saharan Africa,44.0,7.166123778501628
ID_08XEV8A,323,1990,F,25,999,2.9,38.5,36.31,45.3,30.19,13.2,8.57,9.25,Europe and Central Asia,548.0,96.99115044247787
ID_08XOH2A,133,1995,M,15,999,0.11,31.2,24.22,28.96,18.45,39.74,15.27,11.72,Advanced Economies,1368.0,99.85401459854016
ID_08XRM3C,133,1980,MF,25,999,1.4008333333333332,31.39333333333333,21.21916666666667,42.80916666666667,24.31833333333333,24.39833333333333,11.791666666666666,11.009166666666667,Advanced Economies,3374.0,98.59731151373464
ID_08XVV3G,46,1995,F,25,999,20.0,55.4,22.24,23.5,13.08,1.3,0.86,5.77,Sub-Saharan Africa,1293.0,80.16119032858029
ID_08XXI8Z,109,1950,M,15,999,20.0,67.33,44.8,10.57,6.07,2.12,1.73,4.83,Middle East and North Africa,125.0,79.61783439490446
ID_08YHO8N,326,1980,F,25,999,27.73,23.89,9.5,40.25,19.23,8.12,4.96,5.83,Europe and Central Asia,872.0,72.18543046357615
ID_08YPO0S,66,1950,F,15,999,2.16,39.5,18.7,45.98,26.39,12.34,5.47,8.51,Advanced Economies,56864.0,97.8187573109475
ID_08YXF1X,22,1955,MF,15,999,41.25,57.46,6.78,1.21,0.72,0.07,0.04,2.73,Sub-Saharan Africa,267.0,58.55263157894737
ID_08YZT5L,69,1965,MF,15,999,45.54,43.18,18.42,9.81,4.53,1.46,0.99,2.85,Latin America and the Caribbean,25856.0,54.44858592878051
ID_08ZHD6K,127,2005,MF,15,999,10.78,20.27,15.92,47.76,36.22,21.19,12.8,10.55,Advanced Economies,5404.0,89.21908535578669
ID_08ZHD8S,150,1985,MF,25,999,4.06,47.68,35.45,34.42,16.79,13.82,9.95,8.17,Europe and Central Asia,5603.0,95.90893529613146
ID_08ZID5E,312,1955,F,15,999,40.3,49.26,16.48,8.33,2.17,2.1,1.05,2.4,Europe and Central Asia,1733.0,59.65576592082616
ID_08ZNQ6N,27,1955,MF,25,999,68.97,30.57,9.93,0.34,0.13,0.11,0.07,1.27,Sub-Saharan Africa,105.0,30.97345132743363
ID_08ZPO9Y,27,2000,F,25,999,63.84,31.23,16.4,4.41,2.33,0.51,0.34,2.1,Sub-Saharan Africa,184.0,36.07843137254902
ID_09ACQ9W,43,1995,M,25,999,36.58,31.51,17.13,24.71,12.68,7.19,4.74,5.36,Middle East and North Africa,1289.0,63.40383669454009
ID_09AGE2S,153,1955,MF,15,999,14.92,69.08,4.04,13.94,2.47,2.12,1.22,4.69,Europe and Central Asia,10796.0,85.13524170018137
ID_09AJN4L,156,1990,MF,25,999,13.53,21.81,16.57,58.57,23.79,6.08,4.05,7.83,Europe and Central Asia,1358.0,86.4417568427753
ID_09AKA5P,45,1970,MF,25,999,85.4525,13.241666666666664,2.2366666666666672,1.2508333333333332,0.5233333333333334,0.06,0.0358333333333333,0.5950000000000001,Sub-Saharan Africa,2169.0,14.551187441298806
ID_09ALK1R,70,1950,MF,25,999,23.5,55.1,22.02,19.1,9.39,2.4,2.08,4.69,Latin America and the Caribbean,2103.0,76.58412235979607
ID_09AMF6N,104,1965,MF,15,999,31.21,61.21,20.99,6.77,1.8,0.81,0.46,2.28,East Asia and the Pacific,11694.0,68.78418916534322
ID_09ANI0X,87,1975,F,15,999,77.14,10.96,7.01,10.72,6.33,1.18,0.85,1.88,Middle East and North Africa,2082.0,22.85651553408717
ID_09AQQ3Z,59,1970,M,15,999,4.56,83.59,35.06,10.57,3.78,1.32,0.83,4.83,Latin America and the Caribbean,448.0,95.3191489361702
ID_09ARZ6X,80,1980,MF,15,999,25.67,26.8,12.07,39.52,18.12,8.006666666666666,2.61,5.963333333333334,Middle East and North Africa,223.0,74.08637873754152
ID_09ASU9N,323,1995,MF,15,999,0.92,24.23,22.74,56.34,36.09,18.5,11.41,10.38,Europe and Central Asia,1140.0,99.04430929626412
ID_09AWI9F,81,2000,MF,25,999,50.98,22.31,20.53,22.51,12.92,4.21,2.83,3.69,South Asia,26665.0,49.02916191666973
ID_09AYC8Z,86,1965,MF,25,999,66.69,29.66,12.0,3.42,0.93,0.23,0.13,1.62,East Asia and the Pacific,14475.0,33.308021538036726
ID_09BDA2B,80,1965,MF,15,999,77.8,11.3,7.9,8.5,4.79,2.4,1.79,1.75,Middle East and North Africa,20.0,21.27659574468085
ID_09BWA7M,43,2000,F,15,999,41.28,28.01,16.28,25.72,12.41,4.99,2.8,4.94,Middle East and North Africa,1956.0,58.70348139255702
ID_09CCK9V,86,1955,M,15,999,62.06,34.13,12.8,3.68,0.65,0.13,0.06,1.78,East Asia and the Pacific,9994.0,37.93797213681054
ID_09CFA5N,127,1955,F,15,999,0.14,72.58,45.75,20.36,11.64,6.92,3.22,8.49,Advanced Economies,1978.0,99.84856133266028
ID_09CGP9W,4,1960,F,25,999,71.79,26.43,4.47,1.68,0.4,0.1,0.06,1.27,Sub-Saharan Africa,29.0,27.884615384615383
ID_09CJZ2Z,79,1995,F,15,999,89.25,5.48,0.49,3.16,1.55,2.1,1.13,0.86,South Asia,575.0,10.73963391856556
ID_09CTX1S,316,1995,F,15,999,4.74,20.17,11.54,66.01,39.93,9.09,8.62,7.76,East Asia and the Pacific,700.0,95.23809523809524
ID_09CVY9K,119,1960,MF,25,999,49.011666666666656,33.971666666666664,21.360833333333336,14.62666666666667,6.850000000000001,2.356666666666668,1.535,3.634166666666666,Advanced Economies,208.0,50.73170731707317
ID_09DHI1O,315,2005,F,25,999,43.02,44.54,14.09,11.17,3.05,1.27,0.32,2.66,South Asia,33.0,55.932203389830505
ID_09DIU8O,33,1970,MF,15,999,76.33,21.16,3.82,2.31,0.89,0.21,0.08,1.16,Sub-Saharan Africa,462.0,23.643807574206757
ID_09DLM2B,65,1955,MF,25,999,19.45583333333333,73.16166666666665,39.285,6.7575,2.025,0.6233333333333334,0.4591666666666666,4.775833333333333,Latin America and the Caribbean,483.0,80.5
ID_09DRS9L,117,1950,F,15,999,5.85,66.16,41.46,25.46,10.02,2.53,1.57,6.41,Advanced Economies,977.0,94.1233140655106
ID_09DWQ8F,100,1990,F,15,999,15.35,46.43,24.3,34.51,10.13,3.7,2.78,6.35,East Asia and the Pacific,1003.0,84.56998313659359
ID_09EBZ2T,82,1955,M,15,999,71.13,15.13,4.02,13.23,4.03,0.6,0.38,1.6,East Asia and the Pacific,1690.0,28.95819054146676
ID_09ECB6I,144,1950,M,25,999,54.5,32.31,13.29,11.92,4.81,1.27,0.91,2.84,East Asia and the Pacific,5.0,45.45454545454545
ID_09ECQ1W,107,1965,MF,25,999,3.6566666666666654,72.7575,46.14833333333333,21.25666666666667,11.098333333333333,2.3283333333333336,1.5175,6.9191666666666665,Advanced Economies,8726.0,96.33473172885849
ID_09EES6S,66,1965,MF,25,999,2.3000000000000003,29.45083333333333,14.857500000000002,50.45583333333334,32.860833333333325,17.645,10.311666666666667,9.533333333333331,Advanced Economies,210091.0,97.5515870804777
ID_09ERA7N,59,1960,MF,15,999,16.09,76.94,27.93,6.62,2.49,0.32,0.18,3.87,Latin America and the Caribbean,796.0,83.78947368421052
ID_09EUH9L,150,1955,M,15,999,7.2,66.91,26.52,22.03,5.93,3.79,3.32,5.08,Europe and Central Asia,2525.0,92.72860815277268
ID_09EZX1U,70,1980,MF,25,999,9.4,56.6,25.14,26.9,15.0,7.2,3.17,6.4,Latin America and the Caribbean,4570.0,90.69259773764637
ID_09FBW0Z,66,1950,MF,25,999,2.6,45.7,20.8,38.2,21.59,13.6,7.41,8.13,Advanced Economies,89455.0,97.49970026921274
ID_09FFR6B,190,1980,F,25,999,0.2,77.6,53.04,18.1,8.9,4.1,2.21,7.37,Advanced Economies,27797.0,99.79894445840664
ID_09FGC2P,114,1950,M,25,999,15.41,62.22,17.9,18.85,10.45,3.59,3.49,4.99,Advanced Economies,1555.0,84.64888405008165
ID_09FOD6Z,86,1975,F,25,999,62.47,32.79,10.25,4.48,1.49,0.25,0.12,1.78,East Asia and the Pacific,10188.0,37.516570923552806
ID_09FRW3H,109,2000,F,25,999,14.44,24.89,19.44,37.39,27.06,23.28,17.15,9.11,Middle East and North Africa,217.0,85.43307086614173
ID_09FTQ3F,342,1960,MF,15,999,28.68,57.44,35.65,12.77,3.73,1.11,0.65,3.48,East Asia and the Pacific,72.0,70.58823529411765
ID_09FUF7N,31,1950,M,25,999,86.03,13.68,4.68,0.19,0.08,0.1,0.07,0.59,Sub-Saharan Africa,63.0,13.755458515283843
ID_09FZG1Q,118,1970,MF,25,999,7.3,72.6,48.9,17.5,6.17,2.6,1.7,5.17,Advanced Economies,30260.0,92.69981312992066
ID_09GBE2P,105,1965,MF,15,999,78.0,6.73,2.02,11.14,7.06,4.13,2.17,2.1,Middle East and North Africa,19.0,21.34831460674157
ID_09GGJ7W,315,1955,M,25,999,52.74,21.09,6.22,26.06,23.69,0.11,0.06,3.49,South Asia,10.0,43.47826086956522
ID_09GJI0S,116,1975,M,15,999,1.57,65.85,47.23,23.88,11.81,8.7,5.53,7.43,Advanced Economies,75.0,97.4025974025974
ID_09GQM5E,131,1990,MF,15,999,0.5666666666666668,11.276666666666666,8.393333333333333,64.31,54.54666666666666,23.85,9.836666666666666,11.21,Advanced Economies,15821.0,99.43435359185467
ID_09HCJ2V,136,1970,MF,25,999,11.96583333333333,46.15166666666667,28.77666666666667,39.74333333333333,3.6716666666666655,2.1366666666666663,1.4025,6.624166666666668,East Asia and the Pacific,56.0,86.75445391169636
ID_09HDL8M,318,1955,F,15,999,81.7,5.46,1.51,11.12,4.5,1.71,0.87,1.6,Middle East and North Africa,1.0,12.5
ID_09HEN0G,39,1970,F,15,999,92.01,7.2,4.06,0.49,0.18,0.23,0.11,0.31,Sub-Saharan Africa,327.0,7.913843175217812
ID_09HFQ5I,108,2005,MF,15,999,5.076666666666667,8.536666666666667,6.55,71.15333333333334,39.38333333333333,15.23,9.61,10.36,Advanced Economies,9402.0,94.91217443973348
ID_09HLQ3E,26,1970,MF,15,999,93.41,5.92,1.27,0.48,0.18,0.19,0.1,0.29,Sub-Saharan Africa,195.0,6.561238223418574
ID_09INN7R,106,2005,M,15,999,49.09,21.68,14.45,26.63,8.71,2.61,1.31,4.13,Middle East and North Africa,2889.0,50.91646105040536
ID_09IPE8W,86,1965,MF,15,999,42.126666666666665,49.55666666666667,24.28,7.840000000000001,1.5133333333333334,0.48,0.1366666666666667,3.036666666666666,East Asia and the Pacific,47133.0,57.87593015545568
ID_09IXX5T,71,1950,MF,25,999,43.5,48.2,7.7,7.5,1.8,0.9,0.7,2.24,Latin America and the Caribbean,2764.0,56.5813715455476
ID_09IYP9Z,127,1980,F,15,999,4.03,31.07,22.01,59.2,44.0,5.7,2.78,10.42,Advanced Economies,2531.0,95.94389689158452
ID_09JDY9M,84,1980,MF,25,999,30.291666666666668,38.925,20.95,24.575,13.841666666666669,6.158333333333331,3.6775,5.775,East Asia and the Pacific,3638.0,69.64012251148546
ID_09JMD4V,358,2000,F,15,999,4.13,12.1,8.87,48.45,32.25,34.96,21.19,10.21,Europe and Central Asia,21131.0,95.50734463276837
ID_09JVD2T,65,1970,MF,25,999,14.466666666666669,73.00833333333334,40.675,11.475,2.605,1.0,0.7741666666666664,5.369166666666668,Latin America and the Caribbean,629.0,85.46195652173913
ID_09KFL4O,33,1970,F,25,999,94.87,4.82,0.54,0.21,0.08,0.11,0.08,0.23,Sub-Saharan Africa,33.0,5.124223602484472
ID_09KOB8D,71,1975,M,25,999,22.54,56.56,18.58,16.51,3.67,4.39,4.34,4.1,Latin America and the Caribbean,3390.0,77.4503084304318
ID_09LOA0A,150,1995,F,25,999,3.98,41.64,31.02,37.87,21.23,16.52,10.34,8.87,Europe and Central Asia,2810.0,96.0027331738982
ID_09LUV8F,57,1985,M,25,999,40.44,47.74,5.94,10.75,8.65,1.09,0.85,3.1,Latin America and the Caribbean,650.0,59.523809523809526
ID_09LWP8H,101,1975,M,25,999,10.65,47.83,24.9,39.9,21.72,1.63,1.11,6.44,South Asia,2707.0,89.33993399339934
ID_09MAA0T,7,2005,M,25,999,14.28,53.75,31.03,29.51,16.83,2.46,1.6,6.4,Sub-Saharan Africa,2551.0,85.71908602150538
ID_09MIB0D,97,1955,F,25,999,94.82,3.5,0.7,1.48,0.89,0.2,0.16,0.29,South Asia,416.0,5.1715564395822975
ID_09MPV7W,190,1975,M,15,999,5.39,69.8,49.86,16.63,10.96,8.19,6.41,7.4,Advanced Economies,27104.0,94.6170495008029
ID_09MZT8P,136,2005,MF,25,999,1.4,29.0,21.58,57.5,11.2,12.1,8.15,9.23,East Asia and the Pacific,44.0,97.77777777777776
ID_09NAH4E,41,1980,MF,15,999,35.876666666666665,60.586666666666666,39.84666666666666,2.9966666666666666,0.5066666666666667,0.53,0.2233333333333333,4.266666666666667,Sub-Saharan Africa,8810.0,64.11002765245233
ID_09NAW4S,111,1995,MF,15,999,0.2466666666666666,48.96666666666667,41.95666666666666,31.02333333333333,18.113333333333333,19.766666666666666,7.076666666666667,8.816666666666666,Advanced Economies,4756.0,99.748322147651
ID_09NKE4M,44,1995,M,15,999,18.9,64.12,24.75,13.71,2.62,3.26,1.8,4.94,Sub-Saharan Africa,4189.0,81.07218889103929
ID_09NMR6M,308,2000,M,25,999,0.37,7.74,6.66,70.66,60.23,21.23,14.91,10.85,Europe and Central Asia,772.0,99.61290322580643
ID_09ODJ6R,329,2000,MF,15,999,3.9466666666666654,43.21666666666666,40.18,48.22,31.186666666666667,4.616666666666666,2.6366666666666667,7.893333333333333,Europe and Central Asia,9656.0,96.05093007062568
ID_09OGN8F,316,1960,MF,15,999,55.8,23.68,8.81,17.52,7.95,2.99,2.54,2.52,East Asia and the Pacific,242.0,44.080145719489984
ID_09OHY4Y,144,1950,F,25,999,91.2,5.0,1.47,3.63,1.36,0.17,0.1,0.6,East Asia and the Pacific,0.0,0.0
ID_09OIR0G,39,1980,MF,15,999,73.92,21.15,12.97,4.23,1.69,0.75,0.38,1.27,Sub-Saharan Africa,2874.0,26.1296481498318
ID_09OQS6H,17,2005,MF,25,999,46.00583333333333,10.408333333333331,5.679166666666666,40.53333333333334,13.40916666666667,3.051666666666667,2.0883333333333334,5.473333333333333,Sub-Saharan Africa,9457.0,53.99063713176524
ID_09PBV1I,112,1965,MF,15,999,2.063333333333333,77.82666666666667,36.943333333333335,14.1,4.8566666666666665,6.010000000000001,1.95,5.163333333333333,Advanced Economies,42442.0,97.93479013314258
ID_09PGP0J,58,1990,F,25,999,28.71,52.66,17.77,15.95,10.26,2.68,1.74,4.19,Latin America and the Caribbean,605.0,71.17647058823529
ID_09PIZ1L,112,1955,MF,25,999,0.3625,88.08749999999999,37.60833333333334,9.8,2.558333333333333,1.7499999999999998,1.1016666666666666,4.3675,Advanced Economies,53481.0,99.6367091437514
ID_09PMU5F,67,1975,M,15,999,5.16,65.29,30.49,22.02,9.12,7.53,3.35,6.86,Latin America and the Caribbean,8669.0,94.83645115414068
ID_09POT0B,1,1975,M,25,999,64.12,28.02,4.14,7.09,4.79,0.77,0.5,1.94,Middle East and North Africa,903.0,35.86179507545671
ID_09PZV9G,98,1960,MF,25,999,33.5,49.7,11.386666666666668,10.599999999999998,6.431666666666668,6.200000000000002,4.510833333333334,2.990833333333333,East Asia and the Pacific,12805.0,66.49875363523057
ID_09QAB3Y,39,1955,M,15,999,79.35,18.72,3.8,1.16,0.43,0.8,0.36,0.68,Sub-Saharan Africa,589.0,20.666666666666668
ID_09QIZ0F,62,1985,MF,25,999,19.350833333333338,49.79999999999999,21.757500000000004,22.719166666666663,12.001666666666669,8.128333333333336,5.015833333333334,5.789999999999999,Latin America and the Caribbean,1446.0,80.60200668896321
ID_09QLW9I,3,2000,F,25,999,80.3,11.3,5.94,7.6,3.75,0.8,0.53,1.52,Sub-Saharan Africa,251.0,19.64006259780908
ID_09QPI2K,34,1965,MF,25,999,57.65,40.86,22.89,1.19,0.46,0.3,0.19,2.09,Sub-Saharan Africa,633.0,42.28456913827655
ID_09QRE9W,116,1985,MF,15,999,1.633333333333333,40.9,32.53333333333333,46.76333333333333,21.296666666666667,10.706666666666669,4.6066666666666665,8.963333333333333,Advanced Economies,218.0,98.1981981981982
ID_09QRH5W,316,1965,M,15,999,46.88,20.57,8.87,25.79,12.03,6.75,6.48,3.7,East Asia and the Pacific,161.0,52.78688524590164
ID_09QWV9J,74,2000,M,15,999,5.35,67.83,40.61,19.73,11.99,7.0,4.24,6.45,Latin America and the Caribbean,1560.0,94.54545454545456
ID_09QXM6F,17,1960,MF,25,999,88.25833333333334,10.633333333333333,3.420833333333333,0.7833333333333332,0.1716666666666667,0.4999999999999998,0.3316666666666666,0.5808333333333333,Sub-Saharan Africa,614.0,11.90845616757176
ID_09QYZ1B,151,1990,F,25,999,0.4,41.25,29.46,52.28,33.17,6.07,3.22,10.57,Europe and Central Asia,3461.0,99.59712230215828
ID_09RDB9X,312,2000,M,15,999,0.64,6.08,3.06,79.4,71.4,13.87,9.13,10.74,Europe and Central Asia,5101.0,99.33787731256086
ID_09RJQ5W,126,1980,MF,25,999,1.0950000000000002,45.50833333333333,30.70833333333333,39.845000000000006,33.2625,13.5525,8.838333333333333,9.375,Advanced Economies,10992.0,98.90228540579449
ID_09RVS8M,58,2000,MF,25,999,20.94,55.14,22.71,19.26,11.47,4.66,3.12,5.08,Latin America and the Caribbean,1905.0,79.04564315352697
ID_09SFF5D,92,1965,M,25,999,30.57,36.55,34.89,26.16,13.17,6.66,5.75,5.68,East Asia and the Pacific,3737.0,69.35783221974759
ID_09SVL8P,98,2005,M,25,999,4.59,36.07,17.39,35.21,20.13,24.13,6.53,7.7,East Asia and the Pacific,17486.0,95.40593627237014
ID_09TBS7Y,358,2005,M,15,999,0.81,5.2,4.69,60.83,44.6,33.16,21.34,11.07,Europe and Central Asia,17621.0,99.18941739375175
ID_09TKT7N,129,1950,MF,25,999,2.0816666666666666,78.50999999999999,46.16333333333333,17.883333333333333,1.5583333333333331,1.5250000000000004,0.9983333333333334,5.9875,Advanced Economies,62503.0,97.91797217696453
ID_09TQJ8S,122,1950,M,25,999,1.68,78.53,78.53,17.1,4.79,2.69,1.84,7.65,Advanced Economies,971.0,98.27935222672065
ID_09TQQ7W,105,1990,MF,25,999,60.7525,10.001666666666669,3.045833333333333,21.000833333333336,14.211666666666666,8.243333333333332,5.549166666666667,3.974166666666668,Middle East and North Africa,810.0,39.20619554695063
ID_09TVX1E,98,1960,M,15,999,23.02,53.68,17.05,16.52,9.05,6.78,3.99,3.74,East Asia and the Pacific,5565.0,76.97095435684648
ID_09UDE1C,92,1990,M,25,999,5.62,17.11,16.42,54.17,37.33,23.11,14.51,10.42,East Asia and the Pacific,10671.0,94.38351317884307
ID_09UTQ1U,41,1995,F,15,999,43.04,53.67,33.71,2.78,0.56,0.52,0.28,3.65,Sub-Saharan Africa,4956.0,56.96551724137931
ID_09VAG8D,40,1990,M,25,999,45.88,33.46,10.05,19.11,4.93,1.55,1.26,3.77,Sub-Saharan Africa,64.0,53.333333333333336
ID_09VAI5J,53,1960,F,15,999,34.89,61.04,16.31,3.28,0.7,0.79,0.33,2.78,Latin America and the Caribbean,555.0,65.06447831184056
ID_09VHI7F,94,2000,MF,25,999,20.59083333333333,31.0025,17.625833333333336,41.29083333333333,24.26166666666666,7.1175,2.6341666666666668,7.266666666666666,East Asia and the Pacific,17327.0,79.40879926672777
ID_09VIC7T,310,1995,M,15,999,21.94,61.76,27.07,15.57,4.5,0.73,0.42,4.47,East Asia and the Pacific,2172.0,78.04527488321955
ID_09VMF4K,121,1990,MF,25,999,1.9983333333333333,22.1475,20.22583333333333,60.14916666666667,34.0275,15.707499999999998,10.225,10.1075,Advanced Economies,19373.0,98.00182112505058
ID_09VPL9F,127,1950,MF,15,999,0.1933333333333333,62.81333333333333,41.71,26.39333333333333,15.086666666666666,10.6,3.7833333333333337,9.31,Advanced Economies,4254.0,99.78888106966924
ID_09VUC3E,323,1980,F,25,999,4.75,51.01,48.75,34.44,19.28,9.8,5.98,8.16,Europe and Central Asia,501.0,95.06641366223909
ID_09VUW4P,100,1955,MF,15,999,46.38333333333333,27.83333333333333,11.196666666666667,24.7,8.473333333333334,1.0833333333333333,0.87,3.98,East Asia and the Pacific,538.0,53.58565737051793
ID_09VYB0Z,87,1980,F,25,999,81.74,9.57,6.09,7.35,4.22,1.34,1.03,1.47,Middle East and North Africa,1278.0,18.259751393056156
ID_09WGU7A,69,1950,MF,15,999,59.07,34.593333333333334,14.79,5.82,3.273333333333333,0.47,0.2299999999999999,2.2466666666666666,Latin America and the Caribbean,17156.0,40.88266132875798
ID_09WJB7Q,81,1995,MF,15,999,50.82,23.43,21.85,22.14,10.62,3.62,1.97,3.68,South Asia,34523.0,49.189273908583154
ID_09WKS9F,36,2000,MF,15,999,67.82,18.15,9.63,13.1,4.04,0.93,0.55,2.78,Sub-Saharan Africa,831.0,32.1594427244582
ID_09WNQ3S,82,2005,F,25,999,36.4,44.17,25.22,16.18,11.35,3.26,2.15,3.59,East Asia and the Pacific,8368.0,63.60595925813317
ID_09WZF3A,126,1975,M,15,999,1.61,42.15,28.66,44.29,33.08,12.01,8.28,9.33,Advanced Economies,3158.0,98.44139650872818
ID_09XHY9H,81,1980,MF,25,999,72.61666666666665,16.299999999999997,14.59666666666667,10.05,3.2416666666666667,0.9916666666666668,0.6258333333333334,1.7733333333333332,South Asia,16542.0,27.341244917523387
ID_09XOF7D,69,1980,MF,25,999,39.69166666666666,51.17499999999999,4.191666666666667,5.324999999999999,2.2341666666666664,3.816666666666668,2.873333333333333,2.560833333333333,Latin America and the Caribbean,60031.0,60.31569005706937
ID_09XSC3T,71,1975,MF,15,999,20.07,55.17,20.19,21.93,4.51,2.81,2.33,4.36,Latin America and the Caribbean,11479.0,79.90950226244344
ID_09XWB7M,41,1955,M,15,999,61.15,37.97,14.49,0.76,0.27,0.1,0.07,2.21,Sub-Saharan Africa,889.0,38.7870855148342
ID_09YFS9W,136,1990,MF,25,999,6.359166666666667,33.93166666666667,22.61333333333333,55.356666666666655,7.697500000000001,4.353333333333333,2.933333333333333,8.053333333333333,East Asia and the Pacific,65.0,92.85714285714286
ID_09YLZ3I,136,2005,M,15,999,1.06,25.17,18.45,62.98,11.68,10.83,6.77,9.36,East Asia and the Pacific,34.0,97.14285714285714
ID_09YMN9U,320,2000,F,15,999,13.44,52.96,31.0,30.43,7.86,3.17,1.77,5.32,East Asia and the Pacific,22908.0,86.55633643164815
ID_09YTJ7O,74,1990,M,15,999,4.89,60.48,23.32,28.05,13.05,6.58,3.43,6.42,Latin America and the Caribbean,1163.0,95.09403107113656
ID_09ZBO0H,98,2000,F,15,999,5.7,31.88,20.97,35.5,18.07,26.91,7.57,8.03,East Asia and the Pacific,22354.0,94.28884764636408
ID_09ZCV7E,79,1955,MF,15,999,94.1,4.9,0.84,0.31,0.13,0.69,0.31,0.31,South Asia,304.0,5.889190236342503
ID_09ZED6D,114,1980,M,25,999,4.79,61.43,46.81,23.04,14.35,10.75,10.05,7.46,Advanced Economies,2731.0,95.18996165911469
ID_09ZJL1Z,117,1965,M,15,999,4.16,63.85,41.8,27.3,12.25,4.58,3.02,6.94,Advanced Economies,946.0,95.65217391304348
ID_09ZSC0M,94,1975,F,15,999,42.33,36.64,17.82,19.35,6.42,1.69,0.55,3.9,East Asia and the Pacific,2044.0,57.65867418899859
ID_10ABK6J,124,2000,MF,15,999,9.2,48.19,41.71,29.81,19.45,12.8,4.28,7.43,Advanced Economies,7778.0,90.7902416248395
ID_10ACB7G,73,1950,MF,15,999,15.756666666666666,77.02999999999999,45.336666666666666,6.6066666666666665,2.393333333333333,0.6066666666666667,0.27,4.543333333333334,Latin America and the Caribbean,273.0,84.0
ID_10AGY1V,112,1975,MF,25,999,1.18,75.23,33.29,16.9,7.43,6.68,3.97,5.47,Advanced Economies,31245.0,98.807792043514
ID_10AGY2J,141,2005,M,15,999,23.46,46.06,20.57,29.0,16.28,1.48,1.01,5.79,Sub-Saharan Africa,445.0,76.46048109965636
ID_10AMU7R,50,1990,M,25,999,0.85,15.63,6.16,60.29,27.44,23.23,13.82,10.43,Advanced Economies,8644.0,99.13980961119394
ID_10BDH7P,323,2005,MF,25,999,0.19,6.3,5.88,64.08,47.13,29.48,20.1,12.08,Europe and Central Asia,914.0,99.78165938864628
ID_10BGY4M,39,1965,MF,15,999,81.27333333333333,16.43,8.146666666666667,1.4533333333333331,0.62,0.8833333333333333,0.3166666666666666,0.7633333333333333,Sub-Saharan Africa,1833.0,18.76151484135108
ID_10BIH5B,57,1955,MF,15,999,85.02333333333333,11.383333333333333,2.45,3.4233333333333333,1.393333333333333,0.17,0.0866666666666666,0.8066666666666666,Latin America and the Caribbean,416.0,14.94789795185052
ID_10BUM0D,54,1960,M,25,999,56.81,37.46,5.98,4.91,2.34,0.92,0.67,1.92,Latin America and the Caribbean,196.0,43.07692307692308
ID_10BWF6G,17,1970,MF,15,999,63.96,7.49,3.16,28.23,5.24,0.32,0.17,3.06,Sub-Saharan Africa,1799.0,36.03044261966753
ID_10CLX4P,50,1995,MF,25,999,1.02,12.96,5.35,61.99,29.37,24.03,13.05,10.63,Advanced Economies,19143.0,98.97626803164262
ID_10CVA3H,25,1980,MF,25,999,59.43166666666665,37.923333333333325,9.2875,2.424166666666667,0.9425000000000002,0.2191666666666666,0.1733333333333333,1.45,Sub-Saharan Africa,1702.0,40.54311576941401
